
add-s,12,10,240,308583,1285,0
add-none,12,10,240,318589,1327,0
add-m,1,20,40,43912,1097,0
add-c,1,20,40,84474,2111,0
add-s,1,20,40,66811,1670,0
add-none,1,20,40,86987,2174,0
add-m,2,20,80,101153,1264,0
add-c,2,20,80,100363,1254,0
add-s,2,20,80,71727,896,0
add-none,2,20,80,98405,1230,0
add-m,4,20,160,174824,1092,0
add-c,4,20,160,117313,733,0
add-s,4,20,160,161570,1009,0
add-none,4,20,160,120823,755,0
add-m,8,20,320,208395,651,0
add-c,8,20,320,216044,675,0
add-s,8,20,320,222412,695,0
add-none,8,20,320,200039,625,0
add-m,12,20,480,291030,606,0
add-c,12,20,480,281022,585,0
add-s,12,20,480,307070,639,0
add-none,12,20,480,283141,589,0
add-m,1,40,80,44302,553,0
add-c,1,40,80,50618,632,0
add-s,1,40,80,71125,889,0
add-none,1,40,80,93690,1171,0
add-m,2,40,160,68297,426,0
add-c,2,40,160,792129,4950,0
add-s,2,40,160,69068,431,0
add-none,2,40,160,103882,649,0
add-m,4,40,320,206197,644,0
add-c,4,40,320,111929,349,0
add-s,4,40,320,172579,539,0
add-none,4,40,320,110507,345,0
add-m,8,40,640,309198,483,0
add-c,8,40,640,245934,384,0
add-s,8,40,640,248592,388,0
add-none,8,40,640,203809,318,0
add-m,12,40,960,327445,341,0
add-c,12,40,960,256462,267,0
add-s,12,40,960,250385,260,0
add-none,12,40,960,399608,416,0
add-m,1,80,160,86877,542,0
add-c,1,80,160,118940,743,0
add-s,1,80,160,53933,337,0
add-none,1,80,160,73948,462,0
add-m,2,80,320,88841,277,0
add-c,2,80,320,117552,367,0
add-s,2,80,320,103703,324,0
add-none,2,80,320,163375,510,0
add-m,4,80,640,118368,184,0
add-c,4,80,640,175361,274,0
add-s,4,80,640,156409,244,0
add-none,4,80,640,119014,185,0
add-m,8,80,1280,234074,182,0
add-c,8,80,1280,263015,205,0
add-s,8,80,1280,625761,488,0
add-none,8,80,1280,259754,202,8
add-m,12,80,1920,343550,178,0
add-c,12,80,1920,317228,165,0
add-s,12,80,1920,283899,147,0
add-none,12,80,1920,284870,148,0
add-m,1,100,200,47068,235,0
add-c,1,100,200,52146,260,0
add-s,1,100,200,84292,421,0
add-none,1,100,200,79036,395,0
add-m,2,100,400,64703,161,0
add-c,2,100,400,90358,225,0
add-s,2,100,400,246200,615,0
add-none,2,100,400,113715,284,0
add-m,4,100,800,121590,151,0
add-c,4,100,800,162004,202,0
add-s,4,100,800,159415,199,0
add-none,4,100,800,151623,189,13
add-m,8,100,1600,233163,145,0
add-c,8,100,1600,199286,124,0
add-s,8,100,1600,218533,136,0
add-none,8,100,1600,204678,127,0
add-m,12,100,2400,381711,159,0
add-c,12,100,2400,270791,112,0
add-s,12,100,2400,1845118,768,0
add-none,12,100,2400,384970,160,0
add-m,1,1000,2000,136211,68,0
add-c,1,1000,2000,169666,84,0
add-s,1,1000,2000,90963,45,0
add-none,1,1000,2000,104636,52,0
add-m,2,1000,4000,247894,61,0
add-c,2,1000,4000,151058,37,0
add-s,2,1000,4000,507545,126,0
add-none,2,1000,4000,126636,31,-332
add-m,4,1000,8000,1345073,168,0
add-c,4,1000,8000,1002205,125,0
add-s,4,1000,8000,199919,24,0
add-none,4,1000,8000,199693,24,309
add-m,8,1000,16000,3047559,190,0
add-c,8,1000,16000,3390448,211,0
add-s,8,1000,16000,13687457,855,0
add-none,8,1000,16000,469893,29,520
add-m,12,1000,24000,4655720,193,0
add-c,12,1000,24000,6484689,270,0
add-s,12,1000,24000,29802639,1241,0
add-none,12,1000,24000,602717,25,519
add-m,1,10000,20000,685403,34,0
add-c,1,10000,20000,478974,23,0
add-s,1,10000,20000,382708,19,0
add-none,1,10000,20000,278009,13,0
add-m,2,10000,40000,2729850,68,0
add-c,2,10000,40000,3334338,83,0
add-s,2,10000,40000,11553160,288,0
add-none,2,10000,40000,841057,21,-2595
add-m,4,10000,80000,12358098,154,0
add-c,4,10000,80000,9827043,122,0
add-s,4,10000,80000,56322364,704,0
add-none,4,10000,80000,1791517,22,-458
add-m,8,10000,160000,28708740,179,0
add-c,8,10000,160000,36883535,230,0
add-s,8,10000,160000,192130367,1200,0
add-none,8,10000,160000,3727314,23,-1321
add-m,12,10000,240000,43194749,179,0
add-c,12,10000,240000,63750595,265,0
add-s,12,10000,240000,344905917,1437,0
add-none,12,10000,240000,5434472,22,691
